9.049209356307983398e-01,4.541931450366973877e-01,9.718481302261352539e-01,0.000000000000000000e+00,6.191709041595458984e-01,7.041785120964050293e-02,1.337652325630187988e+00,1.457947611808776855e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.244495153427124023e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.135177373886108398e-01,0.000000000000000000e+00,3.150669634342193604e-01,2.942174673080444336e-02,2.721462845802307129e-01,1.250232756137847900e-02,1.259819507598876953e+00,0.000000000000000000e+00,9.245032668113708496e-01,1.325474619865417480e+00,4.538350999355316162e-01,1.180499717593193054e-01,3.476549685001373291e-01,0.000000000000000000e+00,6.313986778259277344e-01,7.638655304908752441e-01,1.096528172492980957e+00
9.650105983018875122e-02,4.837383329868316650e-02,2.583229541778564453e-02,0.000000000000000000e+00,1.837033592164516449e-02,1.005856320261955261e-01,1.661864370107650757e-01,1.202374100685119629e-01,3.066029399633407593e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.428129803389310837e-02,2.304884046316146851e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.568961098790168762e-02,0.000000000000000000e+00,3.845011442899703979e-02,0.000000000000000000e+00,7.869008183479309082e-02,1.732470095157623291e-01,3.165382742881774902e-01,0.000000000000000000e+00,1.333263963460922241e-01,3.371924757957458496e-01,1.016396004706621170e-02,0.000000000000000000e+00,1.187161579728126526e-01,1.663067042827606201e-01,1.793868243694305420e-01,8.959658443927764893e-03,1.118873953819274902e-01
1.277410984039306641e+00,5.076330304145812988e-01,1.411677956581115723e+00,0.000000000000000000e+00,6.543541550636291504e-01,3.891813158988952637e-01,2.306628704071044922e+00,2.221216440200805664e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050548672676086426e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.635192036628723145e-01,0.000000000000000000e+00,8.333845734596252441e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.738286375999450684e+00,0.000000000000000000e+00,1.644203662872314453e+00,1.685381174087524414e+00,9.148629307746887207e-01,2.994798868894577026e-02,7.127653360366821289e-01,0.000000000000000000e+00,1.259977579116821289e+00,1.177689790725708008e+00,1.782497406005859375e+00
5.820881724357604980e-01,3.346403539180755615e-01,3.839990794658660889e-01,0.000000000000000000e+00,2.817913889884948730e-01,2.926532328128814697e-01,9.577963352203369141e-01,9.276118874549865723e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.146965965628623962e-02,7.596279382705688477e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.354089200496673584e-01,0.000000000000000000e+00,2.036474198102951050e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.433910593390464783e-02,6.876848340034484863e-01,0.000000000000000000e+00,7.005100250244140625e-01,6.455156803131103516e-01,1.986253559589385986e-01,1.161810010671615601e-02,4.176347330212593079e-02,1.138432323932647705e-01,3.450906276702880859e-01,6.095719337463378906e-01,8.921339511871337891e-01
2.878619730472564697e-01,7.956833392381668091e-02,1.961763501167297363e-01,0.000000000000000000e+00,1.033110842108726501e-01,1.826117187738418579e-02,3.749248683452606201e-01,3.528253734111785889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.673739790916442871e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.479278832674026489e-02,0.000000000000000000e+00,7.805135846138000488e-02,0.000000000000000000e+00,8.735817670822143555e-02,1.000854074954986572e-01,5.135912895202636719e-01,0.000000000000000000e+00,3.977802395820617676e-01,5.044439435005187988e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.871518045663833618e-01,2.712194621562957764e-02,2.057226151227951050e-01,3.034313768148422241e-02,3.343026638031005859e-01
4.657511711120605469e-01,2.374843955039978027e-01,3.479858040809631348e-01,0.000000000000000000e+00,4.091535806655883789e-01,8.648421615362167358e-02,5.894140005111694336e-01,8.128936886787414551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.699766635894775391e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.327641397714614868e-01,0.000000000000000000e+00,2.105647474527359009e-01,0.000000000000000000e+00,1.215359866619110107e-01,3.379908204078674316e-02,8.189407587051391602e-01,0.000000000000000000e+00,6.328577399253845215e-01,6.820284128189086914e-01,1.975942552089691162e-01,0.000000000000000000e+00,2.747405767440795898e-01,6.502376496791839600e-02,4.218081235885620117e-01,3.143355846405029297e-01,5.826371908187866211e-01
4.400503933429718018e-01,2.193188369274139404e-01,4.022144973278045654e-01,0.000000000000000000e+00,1.823302656412124634e-01,2.256390750408172607e-01,8.908009529113769531e-01,7.817449569702148438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.753782987594604492e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.122838616371154785e-01,0.000000000000000000e+00,2.582143247127532959e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.579159736633300781e-01,0.000000000000000000e+00,5.183506608009338379e-01,7.926148176193237305e-01,2.469912469387054443e-01,0.000000000000000000e+00,1.151137351989746094e-01,6.606847047805786133e-02,5.504740476608276367e-01,5.015754699707031250e-01,7.255555391311645508e-01
1.244898885488510132e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.400798112154006958e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.280108660459518433e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.584776125848293304e-03,1.162588447332382202e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.295062482357025146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.697312891483306885e-01,2.823090553283691406e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.443794518709182739e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666188389062881470e-01,2.169026136398315430e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.284034550189971924e-02
6.216014027595520020e-01,2.090436518192291260e-01,4.967742264270782471e-01,0.000000000000000000e+00,3.192187845706939697e-01,6.383250653743743896e-02,8.968464136123657227e-01,9.929078817367553711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.286765933036804199e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.800881028175354004e-01,0.000000000000000000e+00,2.769576311111450195e-01,0.000000000000000000e+00,2.081404477357864380e-01,0.000000000000000000e+00,1.014537811279296875e+00,0.000000000000000000e+00,8.333033323287963867e-01,8.646873235702514648e-01,2.327368557453155518e-01,0.000000000000000000e+00,3.209802806377410889e-01,0.000000000000000000e+00,5.015372633934020996e-01,4.029496908187866211e-01,6.848434209823608398e-01
6.565572023391723633e-01,1.264438331127166748e-01,4.585885703563690186e-01,0.000000000000000000e+00,3.249770998954772949e-01,2.581623494625091553e-01,9.354375600814819336e-01,1.131573200225830078e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.595363616943359375e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.375532925128936768e-01,0.000000000000000000e+00,3.663249015808105469e-01,0.000000000000000000e+00,1.597513109445571899e-01,0.000000000000000000e+00,1.077937841415405273e+00,0.000000000000000000e+00,8.473259210586547852e-01,8.626778125762939453e-01,3.577858507633209229e-01,0.000000000000000000e+00,3.194836676120758057e-01,0.000000000000000000e+00,6.822615861892700195e-01,5.259458422660827637e-01,7.311489582061767578e-01
2.867302298545837402e-01,2.718605995178222656e-01,2.082833349704742432e-01,0.000000000000000000e+00,2.408371716737747192e-01,5.949161946773529053e-03,5.113809108734130859e-01,5.551481842994689941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.922685861587524414e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.581438422203063965e-01,0.000000000000000000e+00,1.058059632778167725e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.770899146795272827e-02,5.301554203033447266e-01,0.000000000000000000e+00,4.869209825992584229e-01,4.965837299823760986e-01,1.269694417715072632e-01,0.000000000000000000e+00,6.282266974449157715e-02,6.068827956914901733e-02,3.226684331893920898e-01,2.916448414325714111e-01,4.230736196041107178e-01
1.163595914840698242e+00,4.131845235824584961e-01,8.822677135467529297e-01,0.000000000000000000e+00,6.098919510841369629e-01,1.147352978587150574e-01,1.336515069007873535e+00,1.825879216194152832e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.341548681259155273e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.724847435951232910e-01,0.000000000000000000e+00,3.557111918926239014e-01,0.000000000000000000e+00,3.114222884178161621e-01,0.000000000000000000e+00,1.498851895332336426e+00,0.000000000000000000e+00,1.414523363113403320e+00,1.337393283843994141e+00,3.947453200817108154e-01,0.000000000000000000e+00,4.475342929363250732e-01,0.000000000000000000e+00,8.923960924148559570e-01,7.343925237655639648e-01,1.127601861953735352e+00
3.028219640254974365e-01,2.395687103271484375e-01,2.441365420818328857e-01,0.000000000000000000e+00,2.014158815145492554e-01,1.278599500656127930e-01,4.226949810981750488e-01,4.925555288791656494e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.649962365627288818e-02,4.700006544589996338e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.060981839895248413e-01,0.000000000000000000e+00,1.462815999984741211e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.314137727022171021e-01,5.510227084159851074e-01,0.000000000000000000e+00,4.084087014198303223e-01,4.948631227016448975e-01,6.046888232231140137e-02,0.000000000000000000e+00,1.494083255529403687e-01,1.777938902378082275e-01,2.449492365121841431e-01,2.582122981548309326e-01,3.351223468780517578e-01
2.237679511308670044e-01,1.670573651790618896e-02,5.462548136711120605e-02,0.000000000000000000e+00,5.458332598209381104e-02,6.252349913120269775e-02,3.856761455535888672e-01,3.087620139122009277e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.589881420135498047e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.933563500642776489e-01,0.000000000000000000e+00,5.901105701923370361e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.132197260856628418e-02,5.346328616142272949e-01,0.000000000000000000e+00,3.126540184020996094e-01,3.848505020141601562e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.390610128641128540e-01,1.447539925575256348e-01,2.923398613929748535e-01,0.000000000000000000e+00,2.241907715797424316e-01
1.691417209804058075e-02,2.043960988521575928e-02,0.000000000000000000e+00,6.616530567407608032e-02,5.264243483543395996e-02,4.904522001743316650e-02,1.973915100097656250e-01,4.998993501067161560e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.429002732038497925e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.725299194455146790e-02,0.000000000000000000e+00,4.348351806402206421e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.092874109745025635e-01,2.846874594688415527e-01,0.000000000000000000e+00,4.424919560551643372e-02,2.305287420749664307e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.567947864532470703e-01,1.537465602159500122e-01,6.604117155075073242e-02,0.000000000000000000e+00,1.662940382957458496e-01
9.510176181793212891e-01,4.406261816620826721e-02,3.382648527622222900e-01,0.000000000000000000e+00,4.334232211112976074e-01,0.000000000000000000e+00,5.254828929901123047e-01,8.069766759872436523e-01,0.000000000000000000e+00,1.806203424930572510e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.970096647739410400e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.898824870586395264e-01,0.000000000000000000e+00,5.099415406584739685e-02,0.000000000000000000e+00,3.732446432113647461e-01,0.000000000000000000e+00,1.122434020042419434e+00,0.000000000000000000e+00,8.349290490150451660e-01,7.615146636962890625e-01,4.125235602259635925e-02,0.000000000000000000e+00,4.351461231708526611e-01,0.000000000000000000e+00,4.824076294898986816e-01,1.729106903076171875e-01,6.305048465728759766e-01
2.857065796852111816e-01,1.656059622764587402e-01,2.346769273281097412e-01,0.000000000000000000e+00,8.488909900188446045e-02,2.516684234142303467e-01,7.153955698013305664e-01,5.719652771949768066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.533867537975311279e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.284822344779968262e-01,0.000000000000000000e+00,2.211007177829742432e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999912619590759277e-01,0.000000000000000000e+00,3.293955028057098389e-01,6.018371582031250000e-01,2.546983361244201660e-01,0.000000000000000000e+00,1.018546521663665771e-01,1.222291737794876099e-01,4.358010888099670410e-01,3.229783177375793457e-01,5.386532545089721680e-01
1.390434861183166504e+00,3.748469650745391846e-01,7.263687849044799805e-01,0.000000000000000000e+00,4.934424757957458496e-01,1.253524720668792725e-01,1.188637971878051758e+00,1.744205474853515625e+00,0.000000000000000000e+00,1.702478528022766113e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.878990650177001953e-01,4.302889108657836914e-02,0.000000000000000000e+00,4.426210522651672363e-01,0.000000000000000000e+00,2.307911068201065063e-01,0.000000000000000000e+00,4.191838204860687256e-01,0.000000000000000000e+00,1.656311273574829102e+00,0.000000000000000000e+00,1.455325245857238770e+00,1.306850075721740723e+00,2.366543263196945190e-01,0.000000000000000000e+00,5.526074767112731934e-01,0.000000000000000000e+00,9.536002874374389648e-01,6.209782958030700684e-01,8.829863071441650391e-01
4.566566050052642822e-01,1.580328941345214844e-01,2.712865769863128662e-01,0.000000000000000000e+00,1.205422878265380859e-01,2.716903090476989746e-01,7.257282733917236328e-01,6.220272779464721680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.092145204544067383e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.391889572143554688e-01,0.000000000000000000e+00,1.767394393682479858e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.156564965844154358e-02,6.596006155014038086e-01,0.000000000000000000e+00,4.447137117385864258e-01,6.792625188827514648e-01,1.130767464637756348e-01,1.266755163669586182e-02,9.991709887981414795e-02,1.279564797878265381e-01,4.109964966773986816e-01,4.783880114555358887e-01,6.713223457336425781e-01
2.268863320350646973e-01,1.525270640850067139e-01,1.273848712444305420e-01,0.000000000000000000e+00,1.441437005996704102e-01,6.987284123897552490e-02,3.546071946620941162e-01,3.716961741447448730e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.650801479816436768e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.590672582387924194e-01,0.000000000000000000e+00,1.153827607631683350e-01,0.000000000000000000e+00,5.775566399097442627e-02,9.457171708345413208e-02,4.573737978935241699e-01,0.000000000000000000e+00,3.466846048831939697e-01,4.396398663520812988e-01,5.366988107562065125e-02,0.000000000000000000e+00,1.411579549312591553e-01,8.930905163288116455e-02,2.445742040872573853e-01,1.712363064289093018e-01,3.204826712608337402e-01
2.116085141897201538e-01,7.424919307231903076e-02,1.508060395717620850e-01,0.000000000000000000e+00,1.414349079132080078e-01,1.102613508701324463e-01,5.020618438720703125e-01,4.445520341396331787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.974718451499938965e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.327558606863021851e-01,0.000000000000000000e+00,1.907661408185958862e-01,0.000000000000000000e+00,8.504036068916320801e-02,0.000000000000000000e+00,4.660689234733581543e-01,0.000000000000000000e+00,3.239519894123077393e-01,5.126609802246093750e-01,9.865058213472366333e-02,0.000000000000000000e+00,1.075851172208786011e-01,3.426709026098251343e-02,2.901890873908996582e-01,2.443919181823730469e-01,4.174812138080596924e-01
4.903503358364105225e-01,2.054652869701385498e-01,3.464263379573822021e-01,0.000000000000000000e+00,5.601430684328079224e-02,1.174843385815620422e-01,7.152242660522460938e-01,7.576088309288024902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.505043268203735352e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.871356070041656494e-01,0.000000000000000000e+00,1.700632721185684204e-01,0.000000000000000000e+00,2.905101329088211060e-02,8.785235136747360229e-02,7.152694463729858398e-01,0.000000000000000000e+00,6.016579866409301758e-01,6.556472778320312500e-01,4.947836697101593018e-02,0.000000000000000000e+00,1.835320293903350830e-01,9.944434463977813721e-02,4.532510042190551758e-01,2.423120439052581787e-01,4.285482466220855713e-01
2.832114398479461670e-01,2.330169975757598877e-01,3.519899845123291016e-01,0.000000000000000000e+00,1.563357561826705933e-01,9.532510489225387573e-02,7.358261346817016602e-01,7.088847756385803223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.945545792579650879e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.987039744853973389e-01,0.000000000000000000e+00,2.231983691453933716e-01,0.000000000000000000e+00,7.070536911487579346e-02,7.925853133201599121e-03,5.592443346977233887e-01,0.000000000000000000e+00,5.183818936347961426e-01,6.165325641632080078e-01,1.800382882356643677e-01,0.000000000000000000e+00,1.335626393556594849e-01,0.000000000000000000e+00,3.224603533744812012e-01,3.172499239444732666e-01,5.067766904830932617e-01
4.404138028621673584e-01,1.616282165050506592e-01,3.030618131160736084e-01,0.000000000000000000e+00,1.134485304355621338e-01,2.674922347068786621e-01,8.413647413253784180e-01,6.662067174911499023e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.601068735122680664e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.022115707397460938e-01,0.000000000000000000e+00,2.118656933307647705e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.775349974632263184e-01,0.000000000000000000e+00,4.291858077049255371e-01,7.126333713531494141e-01,1.741329133510589600e-01,1.389556005597114563e-02,7.734639942646026611e-02,8.918353915214538574e-02,4.642166495323181152e-01,4.749736785888671875e-01,7.127473354339599609e-01
4.697150290012359619e-01,0.000000000000000000e+00,3.910940587520599365e-01,0.000000000000000000e+00,1.923920214176177979e-01,4.451256617903709412e-02,8.438323736190795898e-01,6.201006770133972168e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.884338140487670898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.053758412599563599e-01,0.000000000000000000e+00,2.221476435661315918e-01,0.000000000000000000e+00,1.455920934677124023e-01,0.000000000000000000e+00,7.587896585464477539e-01,0.000000000000000000e+00,6.091402769088745117e-01,6.908963918685913086e-01,4.961467906832695007e-02,0.000000000000000000e+00,3.674314618110656738e-01,0.000000000000000000e+00,2.683566212654113770e-01,2.015047669410705566e-01,5.423735380172729492e-01
3.896100223064422607e-01,3.391470611095428467e-01,4.627625644207000732e-01,0.000000000000000000e+00,3.019934296607971191e-01,2.039475440979003906e-01,8.885598182678222656e-01,8.716986775398254395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.975041389465332031e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.793268203735351562e-01,0.000000000000000000e+00,3.123783469200134277e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.633937656879425049e-02,7.103171944618225098e-01,0.000000000000000000e+00,5.774974226951599121e-01,7.115875482559204102e-01,3.113276660442352295e-01,7.858850061893463135e-03,2.088543772697448730e-01,1.010483801364898682e-01,4.794368147850036621e-01,4.875637292861938477e-01,6.959800720214843750e-01
